Species,Group,Period,WoP,WG,Name,Sex,Class,dInfant,Pregnant,Evidence,Comment
RT,R6,e,61,14-15,Kakaikuru,Female,AF,0,0,P4 levels,miscarriage or stillbirth; phytoestrogen spike on 2/3
RT,R6,e,56,6-7,Kalema,Female,AF,,,,
RT,R6,e,57,8,Kalema,Female,AF,,,,
RT,R6,e,58,9,Kalema,Female,AF,,,,
RT,R6,e,59,10-11,Kalema,Female,AF,,,,
RT,R6,e,60,12-13,Kalema,Female,AF,,,,
RT,R6,e,61,14-15,Kalema,Female,AF,,,,
RT,R6,e,56,6-7,Kamakune,Female,AF,0,1,inferred,
RT,R6,e,57,8,Kamakune,Female,AF,0,1,E2 level,
RT,R6,e,58,9,Kamakune,Female,AF,0,1,E2 level,
RT,R6,e,59,10-11,Kamakune,Female,AF,0,1,E2 level,
RT,R6,e,60,12-13,Kamakune,Female,AF,0,0,E2 level,miscarriage or stillbirth
RT,R6,e,61,14-15,Kamakune,Female,AF,0,0,E2 level,phytoestrogen spike on 2/3
RT,R6,e,56,6-7,Karungi,Female,AF,0,1,birth,
RT,R6,e,57,8,Karungi,Female,AF,0,1,birth,
RT,R6,e,58,9,Karungi,Female,AF,0,1,birth,
RT,R6,e,59,10-11,Karungi,Female,AF,1,0,dInfant,
RT,R6,e,60,12-13,Karungi,Female,AF,1,0,dInfant,
RT,R6,e,61,14-15,Karungi,Female,AF,1,0,dInfant,
RT,R6,e,56,6-7,Kasaija,Male,AM,,,,
RT,R6,e,57,8,Kasaija,Male,AM,,,,
RT,R6,e,58,9,Kasaija,Male,AM,,,,
RT,R6,e,59,10-11,Kasaija,Male,AM,,,,
RT,R6,e,60,12-13,Kasaija,Male,AM,,,,
RT,R6,e,61,14-15,Kasaija,Male,AM,,,,
RT,R6,e,56,6-7,Kasamaki,Female,AF,,,,
RT,R6,e,57,8,Kasamaki,Female,AF,,,,
RT,R6,e,58,9,Kasamaki,Female,AF,,,,
RT,R6,e,59,10-11,Kasamaki,Female,AF,,,,
RT,R6,e,60,12-13,Kasamaki,Female,AF,,,,
RT,R6,e,61,14-15,Kasamaki,Female,AF,,,,
RT,R6,e,56,6-7,Kasemire,Female,AF,0,,no data,
RT,R6,e,57,8,Kasemire,Female,AF,0,,no data,
RT,R6,e,58,9,Kasemire,Female,AF,0,,no data,
RT,R6,e,59,10-11,Kasemire,Female,AF,0,,no data,
RT,R6,e,60,12-13,Kasemire,Female,AF,0,,no data,
RT,R6,e,61,14-15,Kasemire,Female,AF,0,,no data,phytoestrogen spike on 2/5
RT,R6,e,56,6-7,Kasigazi,Female,SF,,,,
RT,R6,e,57,8,Kasigazi,Female,SF,,,,
RT,R6,e,58,9,Kasigazi,Female,SF,,,,
RT,R6,e,59,10-11,Kasigazi,Female,SF,,,,
RT,R6,e,60,12-13,Kasigazi,Female,SF,,,,
RT,R6,e,61,14-15,Kasigazi,Female,SF,,,,
RT,R6,e,56,6-7,Kebirungi,Female,AF,0,1,E2 level,
RT,R6,e,57,8,Kebirungi,Female,AF,0,1,E2 level,
RT,R6,e,58,9,Kebirungi,Female,AF,0,1,E2 level,
RT,R6,e,59,10-11,Kebirungi,Female,AF,0,1,E2 level,
RT,R6,e,60,12-13,Kebirungi,Female,AF,0,1,E2 level,
RT,R6,e,61,14-15,Kebirungi,Female,AF,0,0,E2 level,miscarriage or stillbirth
RT,R6,e,56,6-7,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,57,8,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,58,9,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,59,10-11,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,60,12-13,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,61,14-15,Kengonzi,Female,AF,1,0,dInfant,
RT,R6,e,56,6-7,Kentaro,Female,AF,0,1,inferred,
RT,R6,e,57,8,Kentaro,Female,AF,0,1,inferred,
RT,R6,e,58,9,Kentaro,Female,AF,0,1,inferred,
RT,R6,e,59,10-11,Kentaro,Female,AF,0,1,inferred,
RT,R6,e,60,12-13,Kentaro,Female,AF,0,1,E2 level,
RT,R6,e,61,14-15,Kentaro,Female,AF,0,0,E2 level,miscarriage or stillbirth; phytoestrogen spike on 2/5
RT,R6,e,56,6-7,Koojo,Female,SF,,,,
RT,R6,e,57,8,Koojo,Female,SF,,,,
RT,R6,e,58,9,Koojo,Female,SF,,,,
RT,R6,e,59,10-11,Koojo,Female,SF,,,,
RT,R6,e,60,12-13,Koojo,Female,SF,,,,
RT,R6,e,61,14-15,Koojo,Female,SF,,,,
RT,R6,e,56,6-7,Kyoya,Female,AF,0,1,E2 level,
RT,R6,e,57,8,Kyoya,Female,AF,0,1,E2 level,
RT,R6,e,58,9,Kyoya,Female,AF,0,1,E2 level,
RT,R6,e,59,10-11,Kyoya,Female,AF,0,1,E2 level,
RT,R6,e,60,12-13,Kyoya,Female,AF,0,10,E2 level,
RT,R6,e,61,14-15,Kyoya,Female,AF,0,0,P4 levels,phytoestrogen spike on 2/3 and 1/31
RT,R6,e,56,6-7,Leod,Male,,,,,
RT,R6,e,57,8,Leod,Male,,,,,
RT,R6,e,58,9,Leod,Male,,,,,
RT,R6,e,59,10-11,Leod,Male,,,,,
RT,R6,e,60,12-13,Leod,Male,,,,,
RT,R6,e,61,14-15,Leod,Male,,,,,
RT,R6,e,56,6-7,Lester,Male,,,,,
RT,R6,e,57,8,Lester,Male,,,,,
RT,R6,e,58,9,Lester,Male,,,,,
RT,R6,e,59,10-11,Lester,Male,,,,,
RT,R6,e,60,12-13,Lester,Male,,,,,
RT,R6,e,61,14-15,Lester,Male,,,,,
RT,R6,e,56,6-7,Macumu,Female,AF,0,1,inferred,
RT,R6,e,57,8,Macumu,Female,AF,0,1,inferred,
RT,R6,e,58,9,Macumu,Female,AF,0,1,inferred,
RT,R6,e,59,10-11,Macumu,Female,AF,0,1,inferred,
RT,R6,e,60,12-13,Macumu,Female,AF,0,1,E2 level,
RT,R6,e,61,14-15,Macumu,Female,AF,0,0,E2 level,miscarriage or stillbirth
RT,R6,e,56,6-7,Mugisa,Female,AF,0,1,inferred,
RT,R6,e,57,8,Mugisa,Female,AF,0,1,inferred,
RT,R6,e,58,9,Mugisa,Female,AF,0,1,inferred,
RT,R6,e,59,10-11,Mugisa,Female,AF,0,1,E2 level,
RT,R6,e,60,12-13,Mugisa,Female,AF,0,1,E2 level,
RT,R6,e,61,14-15,Mugisa,Female,AF,0,,no data,
RT,R6,e,56,6-7,Murungi,Male,SM,,,,
RT,R6,e,57,8,Murungi,Male,SM,,,,
RT,R6,e,58,9,Murungi,Male,SM,,,,
RT,R6,e,59,10-11,Murungi,Male,SM,,,,
RT,R6,e,60,12-13,Murungi,Male,SM,,,,
RT,R6,e,61,14-15,Murungi,Male,SM,,,,
RT,R6,e,56,6-7,Mutebi,Male,SM,,,,
RT,R6,e,57,8,Mutebi,Male,SM,,,,
RT,R6,e,58,9,Mutebi,Male,SM,,,,
RT,R6,e,59,10-11,Mutebi,Male,SM,,,,
RT,R6,e,60,12-13,Mutebi,Male,SM,,,,
RT,R6,e,61,14-15,Mutebi,Male,SM,,,,
RT,R6,e,56,6-7,Nkojo,Female,AF,0,0,inferred,
RT,R6,e,57,8,Nkojo,Female,AF,0,0,inferred,
RT,R6,e,58,9,Nkojo,Female,AF,0,0,inferred,
RT,R6,e,59,10-11,Nkojo,Female,AF,0,0,E2 level,
RT,R6,e,60,12-13,Nkojo,Female,AF,0,0,inferred,
RT,R6,e,61,14-15,Nkojo,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Ategeka,Female,SF,0,0,E2 level,
RT,R6,h,72,17-18,Ategeka,Female,SF,0,0,E2 level,
RT,R6,h,73,19-20,Ategeka,Female,SF,0,0,E2 level,
RT,R6,h,71,16,Bacwenkojo,Female,AF,0,0,E2 level,phytoprogestin on 4/19
RT,R6,h,72,17-18,Bacwenkojo,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Bacwenkojo,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Basemera,Female,AF,0,0,E2 level & mating,
RT,R6,h,72,17-18,Basemera,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Basemera,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Chance,Male,SM,,,,
RT,R6,h,72,17-18,Chance,Male,SM,,,,
RT,R6,h,73,19-20,Chance,Male,SM,,,,
RT,R6,h,71,16,Kaana,Unknown,,,,,
RT,R6,h,72,17-18,Kaana,Unknown,,,,,
RT,R6,h,73,19-20,Kaana,Unknown,,,,,
RT,R6,h,71,16,Kabaganda,Female,AF,0,,no data,
RT,R6,h,72,17-18,Kabaganda,Female,AF,0,,no data,
RT,R6,h,73,19-20,Kabaganda,Female,AF,0,,no data,
RT,R6,h,71,16,Kabarwani,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kabarwani,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kabarwani,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kabeba,Unknown,,,,,
RT,R6,h,72,17-18,Kabeba,Unknown,,,,,
RT,R6,h,73,19-20,Kabeba,Unknown,,,,,
RT,R6,h,71,16,Kabulemu,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kabulemu,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kabulemu,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kacupa,Female,SF,,,,
RT,R6,h,72,17-18,Kacupa,Female,SF,,,,
RT,R6,h,73,19-20,Kacupa,Female,SF,,,,
RT,R6,h,71,16,Kagurusi,Female,SF,,,,
RT,R6,h,72,17-18,Kagurusi,Female,SF,,,,
RT,R6,h,73,19-20,Kagurusi,Female,SF,,,,
RT,R6,h,71,16,Kaisiki,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kaisiki,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kaisiki,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kakaikuru,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kakaikuru,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kakaikuru,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kalema,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kalema,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kalema,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kamakune,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kamakune,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kamakune,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Karungi,Female,AF,1,0,dInfant,
RT,R6,h,72,17-18,Karungi,Female,AF,1,0,dInfant,
RT,R6,h,73,19-20,Karungi,Female,AF,1,0,dInfant,
RT,R6,h,71,16,Kasaija,Male,AM,,,,
RT,R6,h,72,17-18,Kasaija,Male,AM,,,,
RT,R6,h,73,19-20,Kasaija,Male,AM,,,,
RT,R6,h,71,16,Kasamaki,Female,AF,0,0,inferred,
RT,R6,h,72,17-18,Kasamaki,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kasamaki,Female,AF,0,0,inferred,
RT,R6,h,71,16,Kasemire,Female,AF,0,,no data,
RT,R6,h,72,17-18,Kasemire,Female,AF,0,,no data,
RT,R6,h,73,19-20,Kasemire,Female,AF,0,,no data,
RT,R6,h,71,16,Kasigazi,Female,SF,,,,
RT,R6,h,72,17-18,Kasigazi,Female,SF,,,,
RT,R6,h,73,19-20,Kasigazi,Female,SF,,,,
RT,R6,h,71,16,Kebirungi,Female,AF,0,0,E2 level,phytoprogestin
RT,R6,h,72,17-18,Kebirungi,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kebirungi,Female,AF,0,0,inferred,
RT,R6,h,71,16,Kengonzi,Female,AF,0,0,E2 level,phytoestrogen on 4/22
RT,R6,h,72,17-18,Kengonzi,Female,AF,0,0,inferred,
RT,R6,h,73,19-20,Kengonzi,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Kentaro,Female,AF,0,0,E2 level,"phytoprogestin 4/19, phytoestrogen 4/22"
RT,R6,h,72,17-18,Kentaro,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Kentaro,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Koojo,Female,SF,,,,
RT,R6,h,72,17-18,Koojo,Female,SF,,,,
RT,R6,h,73,19-20,Koojo,Female,SF,,,,
RT,R6,h,71,16,Kyoya,Female,AF,0,0,E2 level,
RT,R6,h,72,17-18,Kyoya,Female,AF,0,,no data,
RT,R6,h,73,19-20,Kyoya,Female,AF,0,,no data,
RT,R6,h,71,16,Leod,Male,,,,,
RT,R6,h,72,17-18,Leod,Male,,,,,
RT,R6,h,73,19-20,Leod,Male,,,,,
RT,R6,h,71,16,Lester,Male,,,,,
RT,R6,h,72,17-18,Lester,Male,,,,,
RT,R6,h,73,19-20,Lester,Male,,,,,
RT,R6,h,71,16,Macumu,Female,AF,0,,no data,
RT,R6,h,72,17-18,Macumu,Female,AF,0,,no data,
RT,R6,h,73,19-20,Macumu,Female,AF,0,,no data,
RT,R6,h,71,16,Mugisa,Female,AF,0,0,inferred,
RT,R6,h,72,17-18,Mugisa,Female,AF,0,0,E2 level,
RT,R6,h,73,19-20,Mugisa,Female,AF,0,0,E2 level,
RT,R6,h,71,16,Murungi,Male,SM,,,,
RT,R6,h,72,17-18,Murungi,Male,SM,,,,
RT,R6,h,73,19-20,Murungi,Male,SM,,,,
RT,R6,h,71,16,Mutebi,Male,SM,,,,
RT,R6,h,72,17-18,Mutebi,Male,SM,,,,
RT,R6,h,73,19-20,Mutebi,Male,SM,,,,
RT,R6,h,71,16,Nkojo,Female,AF,0,,no data,
RT,R6,h,72,17-18,Nkojo,Female,AF,0,,no data,
RT,R6,h,73,19-20,Nkojo,Female,AF,0,0,E2 level,
RT,RA2,k,120,,Idol,Male,AM,,,,
RT,RA2,k,120,,Jackson,Female,AF,1,,,
RT,RA2,k,120,,Joplin,Female,AF,0,,,
RT,RA2,k,120,,Knowles,Female,AF,0,,,
RT,RA2,k,120,,Lennon,Female,AF,0,,,
RT,RA2,k,120,,Mercury,Female,AF,0,,,
RT,RA2,k,120,,Nicks,Female,AF,1,,,
RT,RA2,k,120,,Osbourne,Female,AF,0,,,
RT,RA2,k,120,,Parton,Male,SM,,,,
RT,RA2,k,120,,Rotten,Female,AF,0,,,
RT,RR,k,121,,Gadaffi,Female,AF,1,,,
RT,RR,k,121,,Kabila,Female,AF,0,,,
RT,RR,k,121,,Kagame,Female,AF,1,,,
RT,RR,k,121,,Kaguta,Male,AM,,,,
RT,RR,k,121,,Kenyatta,Male,SM,,,,
RT,RR,k,121,,Magufuli,Female,AF,1,,,
RT,RR,k,121,,Mandela,Female,AF,0,,,
RT,RR,k,121,,Piere,Female,AF,1,,,
RT,RR,k,121,,Samora,Female,AF,0,,,
RT,RR,k,121,,Zuma,Male,SM,,,,
